	ID	degree	eccentricity	betweenness	com_betweenness	eigenvector	katz	closeness	current_flow_closeness	load	clustering_coef	subgraph	harmonic
158	159	0.14383561643835616	0.0	0.07048266778967024	0.003053370558779803	0.027722812796282456	0.8155530938845043	0.3900205996795607	0.4407625433553853	0.08157842375845555	0.51699604743083	0.0009899786490994364	0.3570391872278764
159	160	0.136986301369863	1.0	0.04545302404911131	0.0017821833519737617	0.017470586560948104	0.5573440894271167	0.24794433902593305	0.42386698201761414	0.05449296321382607	0.7168831168831168	0.00044622533712978233	0.25907111756169576
160	161	0.33561643835616434	0.0	0.4424521228987727	0.06508081399152606	0.1735821460083305	0.7019284035871465	0.5928189457601225	0.7044222749502314	0.4523483433213941	0.4404705882352941	0.03130838733451353	0.5515239477503673
161	162	0.11643835616438356	0.0	0.07898098914429384	0.01019579178446385	0.06864604663743953	0.2859678793928039	0.3876866808899726	0.3866411155924641	0.09303045094165005	0.42807017543859643	0.005237694720451257	0.3439767779390517
162	163	0.3013698630136986	0.0	0.15230392408741925	0.05073753485733318	0.1606493260979737	0.8481996364054933	0.5756122191365816	0.6744417034702295	0.16299217295364843	0.5889855072463768	0.02691359393280058	0.5283018867924576
163	164	0.10273972602739725	0.0	0.07043309528804197	0.0026481410439393735	0.02932935435191883	0.33658311233625104	0.30964356002624105	0.3514704121988533	0.08415064634899534	0.44117647058823534	0.001094007817325747	0.28737300435414914
164	165	0.11643835616438356	0.0	0.07539019483075649	0.004933273820165715	0.04306318916973911	0.31664614407484915	0.40652910378811224	0.384659709711004	0.08975235726410714	0.4771929824561403	0.0021930201209774056	0.35558780841800597
165	166	0.4520547945205479	0.0	0.27025287985574487	0.2547330691217376	0.39647893408205803	0.4469399609007328	0.6401946302893391	0.7991725820610434	0.2803933866046606	0.642142230026339	0.15916488944661716	0.6240928882438357
166	167	0.6164383561643836	0.0	0.2589759933844259	0.4755581406105925	0.5750948803940664	0.715439699017058	0.7453416149068324	0.8858777363601047	0.26476676457773296	0.6404204491161013	0.3327476058205544	0.7416545718432537
167	168	0.6095890410958904	0.0	0.19052058288580068	0.5026851519706866	0.5947166315424437	0.4447776233615136	0.7588235294117647	0.8836258986662271	0.19301435815535622	0.700952380952381	0.3556586709382492	0.7445573294629919
168	169	0.10273972602739725	0.0	0.11415407953179206	0.00226399170706223	0.024213908052918197	0.557845154034252	0.4160990712074304	0.3509340301632651	0.14253194824264712	0.27352941176470585	0.0007804344290134009	0.3555878084180055
169	170	0.39041095890410954	0.0	0.2939475893611981	0.10463673708287058	0.2360594136024026	0.4133776519467782	0.6311418685121106	0.7544094842028284	0.3008486429904193	0.5449444769140853	0.057201595916081024	0.5936139332365786
170	171	0.4383561643835616	0.0	0.2070378447504289	0.18997225775715476	0.33429288802144885	0.5626593499788402	0.6616330114135205	0.7904908308198473	0.21433143001785224	0.5840559440559441	0.11357492373129568	0.628447024673443
171	172	0.9109589041095889	0.0	0.29311716720903785	0.9130064305946992	0.9185847212524932	0.49423127333548694	0.9308600337268125	0.9804294157245601	0.2963338959098869	0.6524709784411277	0.8444085520376774	0.9404934687953563
172	173	0.7876712328767124	0.0	0.34306453327893044	0.713968828440978	0.754858127771354	0.7056753757722956	0.8544285577199888	0.9471926831328465	0.3456156052054685	0.6472148541114058	0.5713401425074079	0.8592162554426719
173	174	0.7945205479452053	0.0	0.22304327272125435	0.7839750732840881	0.8110712650105303	0.6506434241423049	0.8618465389429097	0.9492960744383061	0.2256896291394478	0.6873533246414602	0.6590957144196824	0.8650217706821492
174	175	0.6027397260273972	0.0	0.3778374216961004	0.4610513676317714	0.56257760589366	0.4792083909107512	0.748696368127344	0.8802119180461407	0.3873609052824032	0.6358052434456929	0.31851831535028724	0.7373004354136454
175	176	0.8424657534246576	0.0	0.22972570084358182	0.8415241257556417	0.857246911291998	0.46710702136037824	0.8920105355575063	0.9630347866969815	0.23032810139182738	0.6863999999999999	0.7358688351416316	0.8969521044992752
176	177	0.9931506849315068	0.0	0.42634069635808014	0.9750513872718264	0.9747549482074668	0.4733154905611249	1.0	0.998876296384259	0.42569359615674895	0.6176125244618396	0.9503430552344994	1.0
177	178	0.18493150684931506	0.0	0.04625194169319865	0.0350811268920186	0.136959334261875	0.3899576805489733	0.4808462894694663	0.5224805682513474	0.05245139400527769	0.6443349753694582	0.01972941699643244	0.4281567489114728
178	179	0.25342465753424653	0.0	0.24696061987030352	0.05867650100565602	0.1742858601672174	0.36345424245490376	0.555907348775204	0.6198619647164985	0.2639230653931019	0.4874493927125506	0.031557811448339274	0.49782293178520076
179	180	0.3219178082191781	0.0	0.2817499717477828	0.016309257950516815	0.07692631972843207	0.6639561560176163	0.5870503597122301	0.6920222951690969	0.2977663884739891	0.4785714285714286	0.006500132544704354	0.5428156748911512
180	181	0.4657534246575342	0.0	0.88512445647292	0.13365620699404832	0.26155409685759007	0.7909864005872465	0.6772224679345422	0.8060895064665359	0.873704781891804	0.45416149068322975	0.0699923522578119	0.6473149492017447
181	182	0.49999999999999994	0.0	0.25399084504506586	0.16360451608496837	0.30174639458283325	0.6516985524446052	0.6930481283422463	0.8276960517690117	0.2576989990497471	0.5703783783783783	0.09277405377171746	0.6690856313497853
182	183	0.49999999999999994	0.0	0.5199845710292593	0.08716088631228099	0.20493718292998095	0.7725447330666015	0.7123583378305454	0.8262848600361761	0.5333952802778197	0.4709189189189189	0.043333259015035874	0.6777939042090011
183	184	0.3972602739726027	0.0	0.3897734530266353	0.03578458025843038	0.12228744758520335	0.4903595487841834	0.6432300730943266	0.7570207544537157	0.39979238074339263	0.46508474576271186	0.01583422891511983	0.6023222060957945
184	185	0.39041095890410954	0.0	0.27835970891361744	0.06030978829937543	0.17091801051263553	0.509167658371424	0.6371681415929205	0.7533912004524452	0.29031963082237094	0.5161893629456458	0.030374018782603634	0.5965166908563171
185	186	0.14383561643835616	0.0	0.09332899562198496	0.0035415540112760063	0.0315799482913664	0.2540742663481385	0.36240703177822864	0.4412441446419529	0.10825562837951944	0.4885375494071146	0.001248510602693918	0.339622641509445
