	ID	degree	eccentricity	betweenness	com_betweenness	eigenvector	katz	closeness	current_flow_closeness	load	clustering_coef	subgraph	harmonic
14	14	26	3.0	0.00197018712116406	0.002536492963129249	0.0034767096355352205	0.020177085665586656	0.46736292428198434	0.04101193935624747	0.0021762176381140523	0.3384615384615385	2.8393658840320125e+36	179.33333333333405
15	15	53	3.0	0.005061656253160116	0.03738036435922877	0.018398647381173246	-0.0749128532294536	0.528023598820059	0.05917610855683701	0.005077753912882422	0.3432510885341074	7.951053606807631e+37	203.00000000000014
16	16	42	3.0	0.0036359114512064515	0.007222708719445488	0.006771322382902771	-0.07856471201091657	0.5092460881934566	0.05326794631358547	0.003721120681022795	0.3077816492450639	1.0769279543750626e+37	195.16666666666694
17	17	136	3.0	0.0035580634414357263	0.6448500549498923	0.10520619794355153	0.01662183328330185	0.6006711409395973	0.07892435803992459	0.0034108571524409303	0.5462962962962963	2.599977732593368e+39	244.33333333333348
18	18	30	3.0	0.0011148905994451785	0.004347254794220185	0.005382985324362622	-0.0295966076802136	0.4844384303112314	0.04483609307582272	0.0011860566118298656	0.42528735632183906	6.805901997947705e+36	185.16666666666717
19	19	47	3.0	0.001143290427452581	0.10104936428382148	0.03366695582424248	0.016460071207757124	0.5	0.05647451126604317	0.0011827916296804836	0.5929694727104533	2.662548993113587e+38	194.6666666666671
20	20	115	3.0	0.002952610212803425	0.5113769502730671	0.08762466892860442	-0.018746454095970286	0.580226904376013	0.07601432343102527	0.0028976362707288056	0.5520976353928299	1.8035999233978813e+39	233.83333333333348
21	21	121	3.0	0.002764777908022045	0.5596493557940901	0.09373106196262487	0.01905338264846689	0.593698175787728	0.07694137730251442	0.002665828746721635	0.556198347107438	2.0637335692464888e+39	238.16666666666674
22	22	80	3.0	0.003065989391539758	0.20513881971787107	0.049101237825612244	-0.03287618547877625	0.5399698340874811	0.06875338573130824	0.0030357750441096227	0.5294303797468355	5.66348304594502e+38	214.50000000000026
23	23	73	3.0	0.002309342178396575	0.22964857451606066	0.05275449070608324	0.0028862550800665596	0.5465648854961832	0.0668549205122419	0.002339749058090204	0.5445205479452054	6.537371405362641e+38	213.5000000000001
24	24	71	3.0	0.002407460914168055	0.23455297413381643	0.05342563118833881	0.012323179968885217	0.5319465081723626	0.06617395313364934	0.0023467535304901458	0.5678068410462777	6.704746295123776e+38	209.8333333333336
25	25	5	4.0	7.342567157926019e-05	0.0002561385609945049	0.0014868418438135538	-0.048086349325295076	0.3904034896401309	0.011840373523555601	0.0001125075717600277	0.4	5.1930039042688876e+35	147.49999999999986
26	26	30	3.0	0.001434229536079591	0.0028893657335887844	0.003603503132025876	0.024744737241601616	0.4601542416452442	0.044390372215408404	0.0015589296202860408	0.432183908045977	3.0500154376495216e+36	178.66666666666754
27	27	8	4.0	0.00040244431122320016	0.0007377068722573528	0.002349321229762688	-0.03355348403849607	0.41102181400688864	0.017523849620130365	0.00058739362408843	0.21428571428571427	1.296497589533651e+36	156.00000000000043
28	28	30	4.0	0.002690629509020603	0.0021036444771782834	0.002872378825199092	-0.006116759687231002	0.463130659767141	0.04443572194301473	0.0029963855716643073	0.32873563218390806	1.937908387946577e+36	179.58333333333414
29	29	49	3.0	0.002840297936181296	0.0430478623954055	0.020004657159698166	0.032550383923208574	0.5106990014265336	0.057170784301610746	0.0027547987413643333	0.40816326530612246	9.400111519988698e+37	197.83333333333366
30	30	25	3.0	0.0014168239207519324	0.0022888462127806934	0.003339050297144556	0.14054389612776136	0.4741721854304636	0.040057324716161566	0.0016158760593420975	0.37333333333333335	2.6188863244754042e+36	180.83333333333394
31	31	30	3.0	0.002999485567924746	0.004531248921359342	0.005331025367573773	0.013361463618835334	0.49653259361997226	0.04483166475171423	0.003235399848230236	0.2850574712643678	6.675612698585722e+36	188.166666666667
32	32	28	3.0	0.0009324804713609553	0.004982137536374215	0.0058621306351484635	0.09950654233328111	0.463130659767141	0.042974689239245696	0.0010227244360549261	0.46825396825396826	8.071534908129113e+36	178.83333333333414
33	33	26	3.0	0.0005926308973332834	0.0020200039164912846	0.0031281054785648158	0.04020344983176555	0.4403444034440344	0.0409343880970508	0.0006715607313316593	0.5507692307692308	2.2982724946431317e+36	171.50000000000117
34	34	24	3.0	0.00040333827138128484	0.002110606943760184	0.0032490428058401183	0.07780761359629938	0.4403444034440344	0.038984866666984364	0.0004947397605158884	0.5760869565217391	2.4794619227936664e+36	170.83333333333448
35	35	95	3.0	0.0033127059624313794	0.35801010126919325	0.06873000961034549	-0.006251158255078493	0.5611285266457681	0.0723953620111312	0.0032468115220106093	0.5390817469204927	1.109635836772182e+39	223.66666666666683
36	36	67	3.0	0.0031816484437277004	0.15198351713897626	0.041380958801767016	-0.032628894093394104	0.5391566265060241	0.06491726705535093	0.0031795719860695498	0.459520578923564	4.022308117225502e+38	210.00000000000014
37	37	70	3.0	0.006954519068792274	0.0950747307170419	0.031206511837194674	0.04472165116531635	0.5474006116207951	0.06583840512769114	0.006934718584842294	0.3648033126293996	2.2876381940445677e+38	212.66666666666674
38	38	22	3.0	0.0003297045202922067	0.0032809072509854408	0.005138902043025559	-0.027425732875126202	0.463130659767141	0.03744117673698108	0.00037157479496167115	0.5497835497835498	6.202811956607585e+36	176.83333333333408
39	39	107	3.0	0.003116414208043979	0.43456755432050115	0.07808328174791904	0.005880964894059034	0.5755627009646302	0.07470817262451497	0.0030016842813124734	0.5277728795626874	1.4321975264506107e+39	230.33333333333346
40	40	66	3.0	0.001774928878187254	0.1448363509121838	0.04034389301197401	0.029850267804408637	0.5343283582089552	0.06457303481585902	0.001762878843773076	0.5184149184149184	3.823101103995564e+38	208.66666666666686
41	41	98	3.0	0.005127431104151969	0.3142020070180298	0.06320559658006907	0.03617949416715698	0.5585023400936038	0.07296343807564434	0.005125723976684468	0.49463496738901747	9.384395680063335e+38	224.16666666666688
42	42	96	3.0	0.002812905470766386	0.33283596312657227	0.06541471037395441	0.025429074136925398	0.5611285266457681	0.07263398031652098	0.0027168814148654636	0.5199561403508772	1.005115665350669e+39	224.00000000000017
43	43	105	3.0	0.0037857141508426473	0.4221453342550291	0.07657998373021607	0.06161222695803839	0.5709728867623605	0.07431720744043768	0.003770330153817192	0.5360805860805861	1.3775912176647785e+39	228.83333333333348
44	44	31	3.0	0.0016498016969957372	0.00323779833949203	0.0044334082793626075	0.025376515449379702	0.48247978436657685	0.04565097879209243	0.001740574814719679	0.40860215053763443	4.616478887190203e+36	185.00000000000054
45	45	22	3.0	0.0009339233375698485	0.0029237336504381937	0.004580809372073559	-0.08359665233656532	0.48575305291723203	0.03743150926384058	0.0010561285574738435	0.354978354978355	4.9286263614687483e+36	182.83333333333374
46	46	97	3.0	0.0026908086949703975	0.35196274166834246	0.06811960938254875	-0.0024696032382957598	0.5567651632970451	0.07275108339220931	0.0026461374362908288	0.5425257731958762	1.0900265201947029e+39	223.50000000000023
47	47	19	4.0	0.0005452771179944879	0.0008885459235191514	0.0021540720856628283	-0.14597040292991342	0.43341404358353514	0.03386816423746099	0.0006061964353256978	0.39766081871345027	1.0898797992231267e+36	167.0833333333344
48	48	30	3.0	0.001199658429115081	0.017673548079378095	0.0131164181077815	-0.1675404475874747	0.4897400820793434	0.0451380332102165	0.0012579637738252966	0.3816091954022989	4.0413291095883653e+37	186.50000000000043
49	49	40	3.0	0.003115553707578666	0.04745468997699277	0.021833543131264274	-0.06816001023539549	0.5151079136690647	0.052381814346089337	0.0032259928832718047	0.37564102564102564	1.1197453977054752e+38	195.8333333333335
50	50	25	3.0	0.0003930046882034837	0.003340999201826119	0.005059729449605162	-0.044267715717566276	0.4508816120906801	0.04030658767968904	0.00046007121608110884	0.57	6.012816620016549e+36	174.3333333333343
51	51	58	3.0	0.0024807616707767724	0.038918547378635156	0.01891981026787996	0.004781828941658403	0.5121602288984263	0.06123960109554628	0.0024645821000722876	0.45251058681185724	8.4074731727315055e+37	201.16666666666706
52	52	136	3.0	0.0033371665778205127	0.6363368310689372	0.1040135973399255	-0.04809161116308356	0.6057529610829103	0.07893066778328187	0.0032298743645429433	0.5351851851851852	2.5413655691569658e+39	245.16666666666677
53	53	58	3.0	0.0007131191089951579	0.1464730664799455	0.041225954300140775	-0.027868234464942476	0.5085227272727273	0.06154168500500817	0.0007285891991838863	0.5801572897761645	3.992406536017568e+38	200.33333333333377
54	54	64	3.0	0.0005044553504152692	0.2313550414558826	0.053367689659245314	-0.02338449191273344	0.5056497175141242	0.06384596102761096	0.0005083100243769233	0.6949404761904762	6.690186429166046e+38	201.6666666666672
55	55	55	3.0	0.0021022713809368534	0.113395878437352	0.03555288793049555	-0.03046227301358517	0.5136298421807748	0.06024940001929268	0.002121037577984952	0.5023569023569023	2.9690873212161554e+38	200.50000000000034
56	56	67	3.0	0.0035443783310864867	0.10928734102911335	0.03413738923326096	0.12174454822711134	0.5343283582089552	0.06487587414933389	0.0034613569347881016	0.4427860696517413	2.7372625819220515e+38	209.0000000000002
57	57	22	3.0	0.00031179715191568657	0.005724953352078641	0.007284195319784352	0.04756911446240796	0.4661458333333333	0.03757892618259221	0.00035054928629943546	0.5194805194805194	1.2462961444230873e+37	177.66666666666737
58	58	43	3.0	0.002560640129933429	0.034834718132625404	0.018479234182885516	0.08174582574219211	0.5128939828080229	0.05413091950116501	0.002614759686747904	0.4130675526024363	8.020943944520612e+37	196.33333333333357
59	59	26	3.0	0.0006745770833238061	0.013651745010860434	0.011614241741875144	0.016013505568701902	0.48840381991814463	0.04174120936238976	0.0007095271588246204	0.4676923076923077	3.1683599567474565e+37	184.83333333333374
60	60	21	3.0	0.0006869422517172044	0.003500405600568448	0.005302132648631451	-0.07320977487038004	0.4754316069057105	0.03636067808723544	0.0007588323098530263	0.41904761904761906	6.603214588922838e+36	179.83333333333388
61	61	56	3.0	0.003227578365475495	0.06585831502544431	0.025926885437260773	0.014711836107849426	0.5241581259150805	0.060625885639248187	0.0033257384200758443	0.43896103896103894	1.5788945562551683e+38	203.16666666666688
62	62	117	3.0	0.003128796824553055	0.5263281120581221	0.08942602483098758	-0.012448230113100325	0.5811688311688312	0.07635481490490298	0.003048140664456822	0.5321249631594459	1.8784767056542863e+39	234.66666666666683
63	63	31	3.0	0.001325884750413177	0.005185178036178646	0.006219738604426276	-0.04093693631812893	0.4931129476584022	0.04571405635806447	0.0013918012021741479	0.44086021505376344	9.08615212142451e+36	187.66666666666706
64	64	73	3.0	0.003150197476578972	0.1198795640016462	0.03581617399140712	0.04645006276389219	0.5474006116207951	0.06678756807841003	0.003133045775770979	0.4596651445966514	3.013061861110991e+38	213.66666666666677
65	65	15	3.0	0.0007110288268237689	0.001137911126094195	0.002906358626231863	-0.02058444829456567	0.4514501891551072	0.02891638981108534	0.0008396134933567302	0.20952380952380953	1.98406652498473e+36	171.16666666666754
66	66	49	3.0	0.0041195486166121405	0.07189165732126597	0.027085750854543324	-0.0301561764433608	0.5106990014265336	0.05731612024901035	0.004083150744540206	0.41836734693877553	1.72329223834188e+38	197.83333333333366
67	67	119	3.0	0.008772185056050577	0.5011507583142673	0.08566574127477367	0.006375556999346907	0.5878489326765188	0.07671508867680588	0.008555467592628622	0.4801310354650335	1.7238117954860137e+39	236.5000000000001
68	68	50	3.0	0.0042541865439512	0.08807690160727077	0.030674368252557167	-0.017115755067186832	0.5151079136690647	0.05788590910413119	0.004472359080023344	0.4530612244897959	2.210258463079836e+38	199.16666666666694
69	69	50	3.0	0.0025534753010917955	0.09315800157814115	0.03192050589157112	-0.06161162845641462	0.515850144092219	0.057950445239888494	0.002533773407050328	0.47020408163265304	2.393391849809949e+38	199.3333333333336
70	70	49	3.0	0.002574308187302381	0.0256605369144588	0.015145070626907375	0.005210972173002105	0.5165945165945166	0.057240540343836854	0.0026152917201283216	0.44047619047619047	5.387334082533661e+37	199.1666666666669
71	71	25	3.0	0.0007607236746372136	0.005141872795522637	0.006721111656244448	0.030681183193021752	0.48053691275167787	0.04068847822657621	0.0008096005467152292	0.4633333333333333	1.0610586769923919e+37	182.5000000000005
72	72	40	3.0	0.0016024513521620562	0.026702807788489352	0.015782549920629562	0.03512964009622205	0.4951590594744122	0.05218628005148391	0.0016363869023912488	0.441025641025641	5.850898270126914e+37	191.1666666666671
73	73	104	3.0	0.0013639040134684794	0.5035070009455525	0.08681339593513072	0.013690692227698543	0.5585023400936038	0.07415647782022412	0.0013353899576750597	0.6237864077669902	1.770333290691838e+39	226.16666666666694
74	74	94	3.0	0.00183162096075395	0.3921370867450053	0.07317540973321479	-0.0012128791051215283	0.5585023400936038	0.0721719908655419	0.0018035863567294548	0.5760695493022192	1.2578012606086436e+39	222.8333333333335
75	75	14	3.0	0.0005176092134079742	0.0009342917059327642	0.002596067322104517	-0.05527362882823195	0.4328899637243047	0.027548679268906473	0.0006019173101008775	0.5164835164835165	1.5830187076060308e+36	165.16666666666765
76	76	71	3.0	0.0033575485403540663	0.10207827099080466	0.03250822998082102	0.05071259414255736	0.5351270553064275	0.06607386312643013	0.0032867152511091608	0.4788732394366197	2.482177420220925e+38	210.50000000000023
77	77	75	3.0	0.0016130958366658244	0.26079301784962017	0.05698744224543782	-0.08724554439579368	0.5359281437125748	0.0674391472950885	0.0016286334934880347	0.5646846846846847	7.628530039987102e+38	212.00000000000026
78	78	22	3.0	0.0012204559111007852	0.014093938206161538	0.011531837065987932	-0.07921327476000854	0.4649350649350649	0.03753378825766655	0.0012912803048870164	0.4458874458874459	3.1237545961451737e+37	177.33333333333405
79	79	71	3.0	0.002033967864254117	0.2122162030501625	0.05025977929260041	-0.032889012414480216	0.5383458646616541	0.06625196634502864	0.0020359816261426773	0.5336016096579477	5.933480449085171e+38	211.16666666666686
80	80	82	3.0	0.0016735486249120461	0.3132803196187989	0.06357123729809723	0.04535224484588443	0.5465648854961832	0.06935144809864514	0.001675179422393848	0.5913881361035832	9.493138184110217e+38	216.5000000000002
81	81	7	3.0	0.0002411200728115621	0.00024865765479537173	0.0011513626199474182	-0.04610754740112564	0.4008958566629339	0.015511844807968458	0.00037681024637896404	0.3333333333333333	3.1137705976862656e+35	151.83333333333348
82	82	49	3.0	0.0006336691315459823	0.09728070329686168	0.03305966612899784	0.030611186918373577	0.5063649222065064	0.05750581165488799	0.0006365363982271096	0.5331632653061225	2.567264263633093e+38	196.8333333333337
83	83	58	3.0	0.0032646847241055454	0.10450110197338139	0.03372423218567314	-0.03467275152511079	0.521865889212828	0.0614567266240809	0.003243620646562403	0.44101633393829404	2.6715569076364884e+38	203.3333333333336
84	84	42	3.0	0.0057202074217768285	0.012685557733547593	0.009804157510165888	-0.06191453173116777	0.5121602288984263	0.05320789027936728	0.006041504194996473	0.29152148664343785	2.2578323506078845e+37	195.83333333333357
85	85	61	3.0	0.004140757958689651	0.11585718318412448	0.03542389449052082	-0.02499889490846344	0.5351270553064275	0.06270141093641035	0.004131652958631472	0.4737704918032787	2.9475159831420992e+38	207.1666666666668
86	86	68	3.0	0.005879557153202263	0.08191411718824601	0.028592313934485167	0.12266773959133168	0.5375375375375375	0.06517400544463282	0.005778973189167925	0.4025460930640913	1.920190619032849e+38	210.00000000000017
87	87	79	3.0	0.0033585166626084978	0.19805496913110485	0.04795571513960701	-0.0043794475561803005	0.5457317073170732	0.0685605177960444	0.0032735354665364325	0.4660824407659851	5.401879463583364e+38	215.3333333333335
88	88	41	3.0	0.0010892832114257267	0.02104586414498607	0.013875566888378583	-0.028142723782165334	0.5	0.05281672067638262	0.0010988033097469245	0.5195121951219512	4.522035310236283e+37	192.66666666666706
89	89	68	3.0	0.0030453522788821755	0.1167772349652346	0.035542249467324635	-0.002748609952987761	0.5303703703703704	0.06517040812850004	0.0030362424053002	0.4640035118525022	2.9671915720102507e+38	208.50000000000026
90	90	30	3.0	0.0007376377384377078	0.024713819738740483	0.016025333868037547	0.028331913051672555	0.4704336399474376	0.04521269230151216	0.0007583861294104721	0.5655172413793104	6.032757000277736e+37	181.5000000000007
91	91	107	3.0	0.003727470398345904	0.45040441836912093	0.0800363236450493	-0.01077082605458546	0.5728	0.07468746907100247	0.003664362112709764	0.5394110386175278	1.5047467391410567e+39	229.83333333333348
92	92	4	4.0	8.408675321992874e-05	0.0001501037617767976	0.0009435465062314319	-0.048655281970633284	0.38536060279870826	0.009500699500264954	0.00014280346127532338	0.3333333333333333	2.091246267092181e+35	144.9999999999997
93	93	130	3.0	0.0030731547594261264	0.6204845094331202	0.10182458062645813	0.07569461016278846	0.5996649916247906	0.07817703736556111	0.0029428632619316972	0.5534883720930233	2.4355107243607263e+39	242.16666666666677
94	94	43	3.0	0.0033303255646755067	0.04480222486849475	0.020921562100741756	0.015801328830756918	0.5092460881934566	0.054152423408178066	0.00327866283275874	0.37209302325581395	1.028202814482333e+38	195.50000000000028
95	95	115	3.0	0.0029379138718833853	0.5303346284737812	0.09002230707484801	-0.056797608795534235	0.5764895330112721	0.07601987891280453	0.0028747195608846026	0.5620137299771167	1.9036391824954132e+39	233.16666666666686
96	96	108	3.0	0.005068719060665441	0.4579714018840634	0.08075087446544942	-0.07364288508447946	0.5783521809369951	0.0749067800515196	0.004977375249197568	0.5302872966424368	1.5317223817236466e+39	231.16666666666677
97	97	133	3.0	0.0045013989891725505	0.6219925577256767	0.10179461874619636	-0.042133730461098674	0.6006711409395973	0.07860498401964641	0.004289988494962564	0.5239234449760766	2.4340401860738528e+39	243.33333333333346
98	98	106	3.0	0.003247273671335138	0.4557832890816394	0.08058791264188192	0.007746491392500004	0.5792880258899676	0.07454980157964933	0.0031314447035957755	0.5511230907457323	1.5255145563513232e+39	230.66666666666674
99	99	122	3.0	0.002499305813774875	0.5898140014542697	0.09769026439355837	-0.0057624335330205235	0.5849673202614379	0.07709869563628809	0.002405377891149374	0.5713317978593686	2.2417387005729294e+39	237.00000000000017
100	100	125	3.0	0.002213279373487461	0.6130390328458315	0.10086541766445992	0.03459095722226211	0.5849673202614379	0.0775093022492071	0.0021280907382023877	0.5811612903225807	2.3898392895383705e+39	238.0000000000002
101	101	110	3.0	0.00274422052825541	0.4630012885098066	0.08162082513031657	0.07431338305005643	0.5709728867623605	0.07518696068355138	0.002643419187171683	0.5629691409507923	1.5649248531376993e+39	230.5000000000002
102	102	145	3.0	0.004025746591769523	0.6904293425983504	0.11179929308038697	-0.006850852963279859	0.6183074265975821	0.07998996549028883	0.003824965413432277	0.5227011494252873	2.936035374323718e+39	250.16666666666674
103	103	4	4.0	5.553754491567606e-06	4.690285968175511e-05	0.00047707423775807643	-0.015996836787031052	0.3638211382113821	0.009677509995438597	7.424253151064658e-06	0.8333333333333334	5.345499512938217e+34	136.49999999999935
104	104	121	3.0	0.0041159364962931695	0.5404980938846496	0.09104746827477733	0.018815822108205905	0.5897858319604613	0.07697714526246652	0.003951193284431611	0.5227272727272727	1.9472264069797158e+39	237.5000000000001
105	105	96	3.0	0.003115233221767069	0.3999260269940068	0.07386991456041739	-0.006642049290742131	0.557632398753894	0.07260949728820464	0.003009558767748687	0.5703947368421053	1.2817805774088176e+39	223.33333333333354
106	106	148	3.0	0.0033347148002999634	0.7149241688340093	0.11565719942134743	-0.012031612498646746	0.6193771626297578	0.08030537334532739	0.003192811123598199	0.5350248207391064	3.1421522942408753e+39	251.33333333333343
107	107	114	3.0	0.004113096939305266	0.47982117076577474	0.0834114788724945	-0.02365331246334264	0.5859247135842881	0.07590905006565263	0.003958789368859893	0.5190187859028101	1.6342794779638222e+39	234.50000000000009
108	108	39	3.0	0.0016669192585559126	0.03311350955715619	0.018220798684606264	0.00016127387104309906	0.48840381991814463	0.05160043225252236	0.001752385683123507	0.46558704453441296	7.798633005947948e+37	189.1666666666672
109	109	2	4.0	6.096284392506193e-06	6.961718372297267e-05	0.0007807229580240673	-0.04248468149979961	0.3733055265901981	0.005144942591877459	1.2237766513111204e-05	0.0	1.4317427043240094e+35	139.4166666666661
110	110	92	3.0	0.0017238967763918837	0.39241185872244966	0.07319776654295412	-0.0190302422741427	0.5482388973966309	0.07175823184268064	0.0016923524838049124	0.5759675107501194	1.2585608922489152e+39	220.16666666666694
111	111	105	3.0	0.003901270605264139	0.44364017326536115	0.07922449431451903	0.005554707346176114	0.5691573926868044	0.07433702329312561	0.003957479274602898	0.5470695970695971	1.4743698639720625e+39	228.50000000000017
112	112	119	3.0	0.0034919123416362113	0.5303080062871518	0.0897796862331084	0.00021713375297491327	0.5946843853820598	0.07668073560182855	0.0033359479121531635	0.5333998005982054	1.893359354691966e+39	237.6666666666667
113	113	107	3.0	0.0035762446991168444	0.44647325273585137	0.07940839353712285	-0.00909822149242222	0.5774193548387097	0.07472260721243525	0.0033799278133278027	0.5279492153059425	1.4811986189595625e+39	230.66666666666677
114	114	119	3.0	0.0038258714554864955	0.5442791036792726	0.09160600448940526	0.010292610857969706	0.5917355371900826	0.07667716452124317	0.003650989802481664	0.5396667141432845	1.9712003958804255e+39	237.16666666666674
115	115	121	3.0	0.0033518212040992744	0.5449333008130407	0.09183874154829785	-0.007757359210114929	0.5821138211382114	0.0769215407420425	0.00326867068585857	0.5392561983471075	1.9812489120171575e+39	236.16666666666686
116	116	54	3.0	0.0030355079369961515	0.08947381465217759	0.03104555852319289	-0.06527251205650625	0.5106990014265336	0.05977445358159494	0.003052181972833009	0.4975541579315164	2.264090397643864e+38	199.50000000000037
117	117	46	3.0	0.0006321937601197416	0.08082747650479132	0.029785003930395747	0.005943354544087804	0.5049365303244006	0.05597640749308596	0.0006363010096051722	0.5661835748792271	2.0838016460841233e+38	195.50000000000037
118	118	73	3.0	0.005482189590777857	0.2190768406753603	0.05073503653572066	0.014832722228330935	0.5465648854961832	0.06685732741866762	0.005401592666540924	0.5019025875190258	6.046284396718507e+38	213.5000000000001
119	120	25	3.0	0.0007367174818862861	0.0024673715192848325	0.004000272238058553	0.050387265185704036	0.46134020618556704	0.04045552814666804	0.0007774940975189358	0.44	3.7587449463482504e+36	177.33333333333414
120	121	89	3.0	0.0026658579209490546	0.32075624504351563	0.06434181657035826	-0.09254333736093324	0.5559006211180124	0.07108378015355506	0.0026511320084808246	0.5140449438202247	9.724553755349996e+38	220.66666666666683
121	122	126	3.0	0.0034020160205880993	0.5881001619136613	0.09733542208573952	-0.016797705411598245	0.5927152317880795	0.07766559435493921	0.00328841435000314	0.5462857142857143	2.225449246988409e+39	239.6666666666668
122	123	137	3.0	0.0027554494030655567	0.6640089103634991	0.10798874819683567	-0.003191530843310864	0.608843537414966	0.07905368588200207	0.0026533520493774378	0.5561399742378703	2.739317884251035e+39	246.00000000000009
123	124	88	3.0	0.0026173860383425637	0.32635578746132243	0.0650034606237626	-0.008497629208485317	0.5482388973966309	0.07083726879459666	0.0025892751161484887	0.5357889237199582	9.925658402925247e+38	218.83333333333357
124	125	23	3.0	0.000848248634606808	0.002506571368904467	0.0037065672854950256	0.0584096292939793	0.4667535853976532	0.03812968179222873	0.0009455339046998279	0.4308300395256917	3.227018054154228e+36	178.16666666666737
125	126	59	3.0	0.004406490284573799	0.13032301257848408	0.03785811495574383	-0.0003130184955740033	0.5288035450516987	0.06194815893947405	0.00432681288723418	0.5032144944476914	3.366581338790624e+38	205.16666666666686
126	127	67	3.0	0.0025194861290435576	0.1792012254516857	0.04566658190214968	-0.020905564494523955	0.5367316341829086	0.06489393360764667	0.0024903467745033456	0.5431931252826775	4.898567005366467e+38	209.50000000000017
127	128	123	3.0	0.002951502542766668	0.5833556051854868	0.09679728602156595	-0.03959970228880656	0.5849673202614379	0.07724241362179617	0.0028698497634743153	0.5564440890310542	2.2009367039401204e+39	237.3333333333335
128	129	97	3.0	0.003298168206058458	0.37090263381392563	0.07038450863408163	0.051718513766977614	0.5664556962025317	0.07279827294579115	0.0032362888807487295	0.5277061855670103	1.1637009452886579e+39	225.33333333333346
129	130	88	3.0	0.002829990716427468	0.2533242978529435	0.05537814019627332	-0.0015888162937776299	0.5550387596899224	0.07084750012368289	0.0027256735324143835	0.49660397074190177	7.20341823581862e+38	220.16666666666683
130	131	118	3.0	0.003635964177172509	0.519877734476456	0.0885106310348942	-0.06641307924970472	0.5907590759075908	0.07652894946664905	0.003493002637930865	0.510212950890917	1.8402269001727268e+39	236.66666666666674
131	132	134	3.0	0.003838234308443416	0.6332547154568096	0.10349514166023759	0.015857569810165967	0.6026936026936027	0.07870238728051075	0.0037206077786994213	0.5322634945572887	2.5160456207389876e+39	244.0000000000001
132	133	69	3.0	0.001501813659108216	0.2609279300051383	0.05700987076056495	-0.03830285095597579	0.5211062590975255	0.06558925049712526	0.0015043457182518291	0.6521739130434783	7.634491898701489e+38	206.8333333333337
133	134	21	3.0	0.0017696892386789894	0.002994176501219823	0.0042059960618193665	-0.006645032656926283	0.4595635430038511	0.035785192806789975	0.0020846771471584725	0.26666666666666666	4.1553612632660495e+36	175.5000000000008
134	135	17	3.0	0.0007807935332991495	0.002427610903754466	0.00446842966841535	-0.07101900213003008	0.46553966189856955	0.031626209779187134	0.0009070682533905017	0.33088235294117646	4.689955371172982e+36	175.833333333334
135	136	16	3.0	0.0003627261399700204	0.004560161805726128	0.006585343994082627	-0.0936876591701404	0.468586387434555	0.03048704613408091	0.00041371670335824	0.36666666666666664	1.0186757604768006e+37	176.33333333333394
136	137	114	3.0	0.0037397765962279964	0.5065044906932513	0.08691846593556864	0.04982844350452838	0.5821138211382114	0.07585979780333293	0.003639587173579201	0.5567458469181804	1.77465034816911e+39	233.83333333333346
137	138	66	3.0	0.002708049180498238	0.14943876019721203	0.04107175262227446	0.02840866920540662	0.5327380952380952	0.06457151606929913	0.0026541818057213592	0.4703962703962704	3.9624017163701294e+38	208.33333333333354
138	139	46	3.0	0.004215886073366812	0.03334507613532347	0.017550647257554258	-0.006931437833232759	0.5173410404624278	0.05568645683041263	0.004325243481793381	0.357487922705314	7.2353179254989e+37	198.33333333333354
139	140	27	3.0	0.00038113947212159086	0.025449770991487267	0.016321210489986155	0.014869112421578503	0.4837837837837838	0.042702059926350365	0.0003911809710753604	0.4928774928774929	6.257199583305403e+37	184.00000000000048
140	141	24	3.0	0.001238101163942847	0.0027444268357222387	0.003957034389161884	0.049165268653141636	0.47606382978723405	0.03930312098456154	0.0013478060558249174	0.36594202898550726	3.678048520606828e+36	181.00000000000057
141	142	37	3.0	0.002941717627410101	0.006432960149935517	0.006234792796105778	0.1110813579976865	0.504225352112676	0.049952012926787824	0.0030319976085496463	0.2912912912912913	9.130569779883248e+36	192.33333333333363
142	143	110	3.0	0.0033236051904133776	0.4712157014886263	0.08257004003967058	0.005532800606711878	0.5746388443017657	0.07521277541774594	0.0032187076151269493	0.5569641367806505	1.6015307934533703e+39	231.16666666666683
143	144	24	4.0	0.0010003367288910214	0.001701992835225661	0.002782833536328626	0.05186588090140786	0.43552311435523117	0.03902253092806105	0.0011761322845856806	0.47101449275362317	1.8190203740726626e+36	169.41666666666782
144	145	42	3.0	0.003312404028616362	0.031658959182185864	0.017181410676761537	0.043269062616807394	0.5056497175141242	0.05349800111375721	0.0034698445471053746	0.3821138211382114	6.934520948379278e+37	194.33333333333366
145	146	23	3.0	0.001001222996279942	0.008845848098921298	0.008964953518323826	-0.011698870927821325	0.47606382978723405	0.03847628186045908	0.0011421541953580412	0.4268774703557312	1.8878929504911135e+37	180.66666666666723
146	147	14	3.0	0.00026315219412943324	0.001703156699596843	0.003828434217677494	-0.015874054225496564	0.44143033292231815	0.027665034305217384	0.0003073772719631543	0.4945054945054945	3.442671713717019e+36	167.83333333333437
147	148	35	3.0	0.0018487847559306996	0.017813827129249022	0.012332925156074682	-0.008403819988241192	0.4931129476584022	0.04875067100300297	0.0018802472134553598	0.40336134453781514	3.5727492026017773e+37	189.00000000000043
148	149	88	3.0	0.002189062749319854	0.34707787957131603	0.06765877999879023	0.043861409314644044	0.5440729483282675	0.07082602948604769	0.002192633774841902	0.5945663531870429	1.075322537924866e+39	218.00000000000028
